,Longitude,Latitude,Data,Magnitude_Verif,pressao_Verif,Temperatura_Verif,Direcao_Verif,PosicaoVento
315,-42.75,-14.25,2017-01-14 03:00:00,7.61,880.67,18.17,117.3,SE
316,-42.75,-14.25,2017-01-14 04:00:00,7.82,880.67,17.87,116.9,SE
317,-42.75,-14.25,2017-01-14 05:00:00,6.96,881.0,17.72,113.0,SE
318,-42.75,-14.25,2017-01-14 06:00:00,6.03,881.0,17.52,118.7,SE
319,-42.75,-14.25,2017-01-14 07:00:00,4.74,881.67,17.37,127.5,SE
320,-42.75,-14.25,2017-01-14 08:00:00,4.37,882.0,17.48,136.38299999999998,SE
321,-42.75,-14.25,2017-01-14 09:00:00,5.24,882.0,18.5,120.1,SE
322,-42.75,-14.25,2017-01-14 10:00:00,4.78,882.0,21.15,122.983,SE
323,-42.75,-14.25,2017-01-14 11:00:00,4.81,882.0,22.62,118.7165,SE
324,-42.75,-14.25,2017-01-14 12:00:00,4.21,881.83,24.3,145.3835,SE
325,-42.75,-14.25,2017-01-14 13:00:00,4.31,880.67,25.18,136.33350000000002,SE
326,-42.75,-14.25,2017-01-14 14:00:00,2.46,880.0,25.4,171.88350000000003,S
327,-42.75,-14.25,2017-01-14 15:00:00,4.02,879.17,24.22,321.9665,NW
328,-42.75,-14.25,2017-01-14 16:00:00,5.52,879.0,22.67,331.7665,NW
329,-42.75,-14.25,2017-01-14 17:00:00,4.88,879.0,22.8,308.533,NW
330,-42.75,-14.25,2017-01-14 18:00:00,6.03,879.83,21.63,314.2665,NW
331,-42.75,-14.25,2017-01-14 19:00:00,6.46,880.0,22.45,284.5835,W
332,-42.75,-14.25,2017-01-14 20:00:00,6.87,881.0,22.52,284.29999999999995,W
333,-42.75,-14.25,2017-01-14 21:00:00,5.84,881.0,21.62,291.8835,W
334,-42.75,-14.25,2017-01-14 22:00:00,3.8,881.17,21.73,280.5165,W
335,-42.75,-14.25,2017-01-14 23:00:00,2.08,881.17,21.3,172.2165,S
336,-42.75,-14.25,2017-01-15 00:00:00,3.03,881.0,20.82,115.433,SE
337,-42.75,-14.25,2017-01-15 01:00:00,3.94,880.83,19.75,139.43349999999998,SE
338,-42.75,-14.25,2017-01-15 02:00:00,5.67,880.17,19.83,161.067,S
339,-42.75,-14.25,2017-01-15 03:00:00,5.01,880.0,18.98,146.2165,SE
340,-42.75,-14.25,2017-01-15 04:00:00,4.96,880.33,18.82,132.91649999999998,SE
341,-42.75,-14.25,2017-01-15 05:00:00,5.27,881.0,18.65,124.2335,SE
342,-42.75,-14.25,2017-01-15 06:00:00,5.54,881.67,18.52,120.0,SE
343,-42.75,-14.25,2017-01-15 07:00:00,5.61,882.0,18.7,124.0,SE
344,-42.75,-14.25,2017-01-15 08:00:00,5.42,882.5,19.73,117.65,SE
345,-42.75,-14.25,2017-01-15 09:00:00,5.8,883.0,21.37,115.75,SE
346,-42.75,-14.25,2017-01-15 10:00:00,5.36,883.0,22.28,104.533,E
347,-42.75,-14.25,2017-01-15 11:00:00,4.98,883.0,23.48,120.167,SE
348,-42.75,-14.25,2017-01-15 12:00:00,4.96,882.67,24.25,116.2335,SE
349,-42.75,-14.25,2017-01-15 13:00:00,4.99,882.0,24.18,114.0165,SE
350,-42.75,-14.25,2017-01-15 14:00:00,4.53,881.0,25.2,118.5,SE
351,-42.75,-14.25,2017-01-15 15:00:00,4.05,880.0,25.62,123.017,SE
352,-42.75,-14.25,2017-01-15 16:00:00,3.26,880.0,26.0,121.617,SE
353,-42.75,-14.25,2017-01-15 17:00:00,4.25,880.0,26.12,127.3,SE
354,-42.75,-14.25,2017-01-15 18:00:00,2.91,880.0,24.25,164.66649999999998,S
355,-42.75,-14.25,2017-01-15 19:00:00,5.22,880.83,25.17,97.5335,E
356,-42.75,-14.25,2017-01-15 20:00:00,5.01,881.0,23.57,132.517,SE
357,-42.75,-14.25,2017-01-15 21:00:00,6.45,881.17,21.78,130.75,SE
358,-42.75,-14.25,2017-01-15 22:00:00,7.82,882.0,21.28,119.683,SE
359,-42.75,-14.25,2017-01-15 23:00:00,9.79,882.0,21.03,106.5665,E
360,-42.75,-14.25,2017-01-16 00:00:00,11.06,881.83,20.28,108.917,E
361,-42.75,-14.25,2017-01-16 01:00:00,9.26,881.17,19.33,114.7165,SE
362,-42.75,-14.25,2017-01-16 02:00:00,9.75,881.0,18.57,117.883,SE
363,-42.75,-14.25,2017-01-16 03:00:00,9.54,881.0,18.15,113.2835,SE
364,-42.75,-14.25,2017-01-16 04:00:00,9.43,881.0,17.57,114.7665,SE
365,-42.75,-14.25,2017-01-16 05:00:00,10.28,881.0,16.8,121.1,SE
366,-42.75,-14.25,2017-01-16 06:00:00,9.74,881.5,16.37,121.55,SE
367,-42.75,-14.25,2017-01-16 07:00:00,9.8,882.0,16.92,118.6335,SE
368,-42.75,-14.25,2017-01-16 08:00:00,10.08,882.67,18.4,118.0835,SE
369,-42.75,-14.25,2017-01-16 09:00:00,10.07,883.0,19.58,115.9835,SE
370,-42.75,-14.25,2017-01-16 10:00:00,10.14,883.17,20.63,117.35,SE
371,-42.75,-14.25,2017-01-16 11:00:00,9.75,883.0,21.75,113.9,SE
372,-42.75,-14.25,2017-01-16 12:00:00,9.52,883.0,23.0,110.5,E
373,-42.75,-14.25,2017-01-16 13:00:00,8.32,882.0,24.08,112.383,E
374,-42.75,-14.25,2017-01-16 14:00:00,8.25,881.33,25.15,119.9,SE
375,-42.75,-14.25,2017-01-16 15:00:00,7.82,880.5,25.7,119.2,SE
376,-42.75,-14.25,2017-01-16 16:00:00,6.7,880.0,25.73,104.1835,E
377,-42.75,-14.25,2017-01-16 17:00:00,7.05,880.0,25.7,115.2165,SE
378,-42.75,-14.25,2017-01-16 18:00:00,7.58,880.0,25.22,111.6335,E
379,-42.75,-14.25,2017-01-16 19:00:00,8.02,880.67,24.82,107.2335,E
380,-42.75,-14.25,2017-01-16 20:00:00,8.14,881.0,24.12,110.3,E
381,-42.75,-14.25,2017-01-16 21:00:00,8.78,881.83,23.1,112.15,E
382,-42.75,-14.25,2017-01-16 22:00:00,9.31,882.0,22.48,101.4665,E
383,-42.75,-14.25,2017-01-16 23:00:00,9.15,882.0,21.12,98.717,E
384,-42.75,-14.25,2017-01-17 00:00:00,10.32,882.0,19.77,110.1835,E
385,-42.75,-14.25,2017-01-17 01:00:00,10.17,882.0,18.7,112.383,E
386,-42.75,-14.25,2017-01-17 02:00:00,9.56,881.33,17.78,117.1335,SE
387,-42.75,-14.25,2017-01-17 03:00:00,10.29,881.0,16.77,117.0165,SE
388,-42.75,-14.25,2017-01-17 04:00:00,9.4,881.0,16.15,119.2335,SE
389,-42.75,-14.25,2017-01-17 05:00:00,9.7,881.5,15.58,120.8165,SE
390,-42.75,-14.25,2017-01-17 06:00:00,9.75,882.0,15.18,119.2,SE
391,-42.75,-14.25,2017-01-17 07:00:00,8.9,882.17,15.92,115.183,SE
392,-42.75,-14.25,2017-01-17 08:00:00,7.78,882.67,17.07,111.5335,E
393,-42.75,-14.25,2017-01-17 09:00:00,7.02,883.0,18.65,111.633,E
394,-42.75,-14.25,2017-01-17 10:00:00,6.92,883.0,20.37,118.133,SE
395,-42.75,-14.25,2017-01-17 11:00:00,6.4,882.83,22.2,119.2835,SE
396,-42.75,-14.25,2017-01-17 12:00:00,5.54,882.0,23.65,113.633,SE
397,-42.75,-14.25,2017-01-17 13:00:00,5.15,882.0,25.12,106.95,E
398,-42.75,-14.25,2017-01-17 14:00:00,4.2,881.33,26.25,113.7,SE
399,-42.75,-14.25,2017-01-17 15:00:00,3.94,880.5,27.0,132.6165,SE
400,-42.75,-14.25,2017-01-17 16:00:00,4.16,880.0,27.53,134.8,SE
401,-42.75,-14.25,2017-01-17 17:00:00,5.13,880.0,27.17,122.267,SE
402,-42.75,-14.25,2017-01-17 18:00:00,7.43,880.0,25.95,110.8165,E
403,-42.75,-14.25,2017-01-17 19:00:00,8.04,880.0,25.43,108.6665,E
404,-42.75,-14.25,2017-01-17 20:00:00,9.17,880.5,25.33,102.983,E
405,-42.75,-14.25,2017-01-17 21:00:00,9.8,881.0,23.78,97.6165,E
406,-42.75,-14.25,2017-01-17 22:00:00,10.16,881.0,22.62,100.2,E
407,-42.75,-14.25,2017-01-17 23:00:00,10.28,881.0,20.97,98.3335,E
408,-42.75,-14.25,2017-01-18 00:00:00,9.37,881.0,19.43,113.6835,SE
409,-42.75,-14.25,2017-01-18 01:00:00,9.75,880.83,18.07,112.7665,SE
410,-42.75,-14.25,2017-01-18 02:00:00,9.12,880.5,17.3,115.0665,SE
411,-42.75,-14.25,2017-01-18 03:00:00,8.62,880.33,16.7,117.6335,SE
412,-42.75,-14.25,2017-01-18 04:00:00,9.19,881.0,16.15,119.65,SE
413,-42.75,-14.25,2017-01-18 05:00:00,9.37,881.17,15.67,119.55,SE
414,-42.75,-14.25,2017-01-18 06:00:00,9.02,882.0,15.43,117.7165,SE
415,-42.75,-14.25,2017-01-18 07:00:00,8.04,882.83,16.38,116.6165,SE
416,-42.75,-14.25,2017-01-18 08:00:00,7.86,883.0,17.25,115.5835,SE
417,-42.75,-14.25,2017-01-18 09:00:00,7.84,883.67,18.23,118.25,SE
418,-42.75,-14.25,2017-01-18 10:00:00,7.67,884.0,20.02,115.25,SE
419,-42.75,-14.25,2017-01-18 11:00:00,7.52,883.83,21.83,116.65,SE
420,-42.75,-14.25,2017-01-18 12:00:00,5.96,883.0,23.37,107.467,E
421,-42.75,-14.25,2017-01-18 13:00:00,4.71,882.83,24.93,104.3835,E
422,-42.75,-14.25,2017-01-18 14:00:00,3.98,882.0,25.92,102.5,E
423,-42.75,-14.25,2017-01-18 15:00:00,4.54,881.83,26.87,108.7,E
424,-42.75,-14.25,2017-01-18 16:00:00,4.04,881.17,27.38,126.7335,SE
425,-42.75,-14.25,2017-01-18 17:00:00,4.48,881.67,27.07,115.0165,SE
426,-42.75,-14.25,2017-01-18 18:00:00,3.92,882.0,26.35,110.7835,E
427,-42.75,-14.25,2017-01-18 19:00:00,4.81,882.0,26.07,100.0,E
428,-42.75,-14.25,2017-01-18 20:00:00,6.92,882.17,25.68,101.2335,E
429,-42.75,-14.25,2017-01-18 21:00:00,7.21,883.0,25.63,97.9,E
430,-42.75,-14.25,2017-01-18 22:00:00,6.27,883.0,25.47,89.75,E
431,-42.75,-14.25,2017-01-18 23:00:00,6.15,883.0,24.7,112.8,SE
432,-42.75,-14.25,2017-01-19 00:00:00,8.35,882.33,21.73,113.517,SE
433,-42.75,-14.25,2017-01-19 01:00:00,9.54,882.0,19.88,112.667,SE
434,-42.75,-14.25,2017-01-19 02:00:00,8.52,882.0,18.68,117.95,SE
435,-42.75,-14.25,2017-01-19 03:00:00,8.91,882.0,17.7,118.583,SE
436,-42.75,-14.25,2017-01-19 04:00:00,9.45,882.0,16.82,122.0665,SE
437,-42.75,-14.25,2017-01-19 05:00:00,9.83,882.5,16.25,120.5835,SE
438,-42.75,-14.25,2017-01-19 06:00:00,8.91,883.0,16.13,117.767,SE
439,-42.75,-14.25,2017-01-19 07:00:00,8.29,883.5,16.9,113.55,SE
440,-42.75,-14.25,2017-01-19 08:00:00,7.94,884.17,17.87,108.583,E
441,-42.75,-14.25,2017-01-19 09:00:00,7.75,885.0,19.65,109.0,E
442,-42.75,-14.25,2017-01-19 10:00:00,7.31,885.0,21.45,104.05,E
443,-42.75,-14.25,2017-01-19 11:00:00,6.9,884.83,23.22,108.017,E
444,-42.75,-14.25,2017-01-19 12:00:00,6.04,884.0,24.52,112.1835,E
445,-42.75,-14.25,2017-01-19 13:00:00,5.7,884.0,25.98,126.067,SE
446,-42.75,-14.25,2017-01-19 14:00:00,5.6,883.0,26.78,128.9665,SE
447,-42.75,-14.25,2017-01-19 15:00:00,5.69,882.5,26.98,108.0665,E
448,-42.75,-14.25,2017-01-19 16:00:00,6.59,882.0,27.45,126.0165,SE
449,-42.75,-14.25,2017-01-19 17:00:00,7.38,882.0,27.15,130.18349999999998,SE
450,-42.75,-14.25,2017-01-19 18:00:00,6.98,882.0,26.38,112.2,E
451,-42.75,-14.25,2017-01-19 19:00:00,8.76,882.33,26.37,112.267,E
452,-42.75,-14.25,2017-01-19 20:00:00,10.46,883.0,25.38,114.283,SE
453,-42.75,-14.25,2017-01-19 21:00:00,10.36,883.17,24.28,116.6,SE
454,-42.75,-14.25,2017-01-19 22:00:00,9.44,884.0,23.18,114.85,SE
455,-42.75,-14.25,2017-01-19 23:00:00,10.27,884.0,22.17,108.3665,E
456,-42.75,-14.25,2017-01-20 00:00:00,10.56,883.67,20.5,94.8165,E
457,-42.75,-14.25,2017-01-20 01:00:00,9.96,883.0,19.37,101.1665,E
458,-42.75,-14.25,2017-01-20 02:00:00,9.13,883.0,18.22,111.967,E
459,-42.75,-14.25,2017-01-20 03:00:00,9.09,883.0,17.48,115.617,SE
460,-42.75,-14.25,2017-01-20 04:00:00,10.11,883.0,16.68,120.883,SE
461,-42.75,-14.25,2017-01-20 05:00:00,9.47,884.0,16.12,121.0335,SE
462,-42.75,-14.25,2017-01-20 06:00:00,9.46,884.0,15.93,117.2335,SE
463,-42.75,-14.25,2017-01-20 07:00:00,8.37,884.5,16.93,114.633,SE
464,-42.75,-14.25,2017-01-20 08:00:00,9.29,885.0,18.03,110.45,E
465,-42.75,-14.25,2017-01-20 09:00:00,9.66,885.17,19.1,112.117,E
466,-42.75,-14.25,2017-01-20 10:00:00,9.21,885.5,20.32,113.4,SE
467,-42.75,-14.25,2017-01-20 11:00:00,8.22,885.0,21.55,109.683,E
468,-42.75,-14.25,2017-01-20 12:00:00,7.14,885.0,22.73,108.15,E
469,-42.75,-14.25,2017-01-20 13:00:00,6.71,884.33,24.07,116.15,SE
470,-42.75,-14.25,2017-01-20 14:00:00,6.59,883.83,25.17,119.383,SE
471,-42.75,-14.25,2017-01-20 15:00:00,6.21,883.0,26.47,126.5,SE
472,-42.75,-14.25,2017-01-20 16:00:00,5.74,883.0,26.88,123.1665,SE
473,-42.75,-14.25,2017-01-20 17:00:00,5.62,882.5,27.13,118.6,SE
474,-42.75,-14.25,2017-01-20 18:00:00,6.64,882.67,25.97,106.1,E
475,-42.75,-14.25,2017-01-20 19:00:00,7.98,883.0,25.32,112.2,E
476,-42.75,-14.25,2017-01-20 20:00:00,7.24,883.67,24.75,121.2,SE
477,-42.75,-14.25,2017-01-20 21:00:00,9.21,884.0,23.98,118.1165,SE
478,-42.75,-14.25,2017-01-20 22:00:00,10.11,884.33,23.03,117.567,SE
479,-42.75,-14.25,2017-01-20 23:00:00,10.47,884.0,21.95,120.3335,SE
480,-42.75,-14.25,2017-01-21 00:00:00,10.29,884.0,20.67,106.7165,E
481,-42.75,-14.25,2017-01-21 01:00:00,9.91,883.67,19.7,104.8,E
482,-42.75,-14.25,2017-01-21 02:00:00,10.74,883.0,18.87,106.6835,E
483,-42.75,-14.25,2017-01-21 03:00:00,10.07,883.0,18.33,103.15,E
484,-42.75,-14.25,2017-01-21 04:00:00,10.71,883.0,17.72,109.3335,E
485,-42.75,-14.25,2017-01-21 05:00:00,9.6,883.17,16.97,113.1835,SE
486,-42.75,-14.25,2017-01-21 06:00:00,8.78,884.0,16.58,115.9165,SE
487,-42.75,-14.25,2017-01-21 07:00:00,9.58,884.33,17.23,114.4835,SE
488,-42.75,-14.25,2017-01-21 08:00:00,9.45,884.83,18.22,112.8335,SE
489,-42.75,-14.25,2017-01-21 09:00:00,9.43,885.0,19.53,108.25,E
490,-42.75,-14.25,2017-01-21 10:00:00,9.09,885.0,20.85,114.7665,SE
491,-42.75,-14.25,2017-01-21 11:00:00,8.01,885.0,22.33,116.45,SE
492,-42.75,-14.25,2017-01-21 12:00:00,7.18,884.17,23.7,119.05,SE
493,-42.75,-14.25,2017-01-21 13:00:00,6.16,884.0,24.88,118.6,SE
494,-42.75,-14.25,2017-01-21 14:00:00,5.3,883.0,26.18,140.5165,SE
495,-42.75,-14.25,2017-01-21 15:00:00,5.65,882.17,26.9,136.2835,SE
496,-42.75,-14.25,2017-01-21 16:00:00,5.77,882.0,27.25,122.7835,SE
497,-42.75,-14.25,2017-01-21 17:00:00,6.08,882.0,27.22,111.367,E
498,-42.75,-14.25,2017-01-21 18:00:00,7.68,882.0,26.5,105.05,E
499,-42.75,-14.25,2017-01-21 19:00:00,6.76,882.0,25.77,110.967,E
500,-42.75,-14.25,2017-01-21 20:00:00,6.76,882.67,25.08,119.833,SE
501,-42.75,-14.25,2017-01-21 21:00:00,9.22,883.0,23.63,114.733,SE
502,-42.75,-14.25,2017-01-21 22:00:00,9.3,883.0,22.1,115.5835,SE
503,-42.75,-14.25,2017-01-21 23:00:00,9.18,883.0,21.15,115.4665,SE
504,-42.75,-14.25,2017-01-22 00:00:00,8.76,883.0,20.37,115.6165,SE
505,-42.75,-14.25,2017-01-22 01:00:00,9.82,882.83,19.57,115.8335,SE
506,-42.75,-14.25,2017-01-22 02:00:00,9.18,882.0,18.6,120.033,SE
507,-42.75,-14.25,2017-01-22 03:00:00,9.09,882.0,17.75,118.417,SE
508,-42.75,-14.25,2017-01-22 04:00:00,9.13,882.0,17.1,114.2335,SE
509,-42.75,-14.25,2017-01-22 05:00:00,9.07,882.0,16.52,115.6835,SE
510,-42.75,-14.25,2017-01-22 06:00:00,9.0,882.83,16.32,119.3335,SE
511,-42.75,-14.25,2017-01-22 07:00:00,9.53,883.5,17.3,119.8165,SE
512,-42.75,-14.25,2017-01-22 08:00:00,8.5,884.0,18.1,111.1835,E
513,-42.75,-14.25,2017-01-22 09:00:00,8.09,885.0,19.33,107.05,E
514,-42.75,-14.25,2017-01-22 10:00:00,7.75,884.67,21.17,105.2335,E
515,-42.75,-14.25,2017-01-22 11:00:00,7.04,884.0,22.82,97.7,E
516,-42.75,-14.25,2017-01-22 12:00:00,5.87,883.83,24.27,105.2835,E
517,-42.75,-14.25,2017-01-22 13:00:00,4.53,883.0,25.7,100.9335,E
518,-42.75,-14.25,2017-01-22 14:00:00,3.44,882.83,26.6,112.6835,SE
519,-42.75,-14.25,2017-01-22 15:00:00,4.12,882.0,27.05,129.15,SE
520,-42.75,-14.25,2017-01-22 16:00:00,3.22,882.0,27.03,105.0,E
521,-42.75,-14.25,2017-01-22 17:00:00,3.1,881.17,27.83,138.983,SE
522,-42.75,-14.25,2017-01-22 18:00:00,3.52,881.0,26.9,117.217,SE
523,-42.75,-14.25,2017-01-22 19:00:00,6.58,881.83,26.4,111.167,E
524,-42.75,-14.25,2017-01-22 20:00:00,7.73,882.33,26.12,93.7835,E
525,-42.75,-14.25,2017-01-22 21:00:00,6.93,883.0,25.82,83.017,E
526,-42.75,-14.25,2017-01-22 22:00:00,6.92,883.0,25.3,93.8665,E
527,-42.75,-14.25,2017-01-22 23:00:00,8.94,883.0,23.08,115.7335,SE
528,-42.75,-14.25,2017-01-23 00:00:00,9.14,883.0,21.42,109.5335,E
529,-42.75,-14.25,2017-01-23 01:00:00,9.68,882.83,19.9,112.617,SE
530,-42.75,-14.25,2017-01-23 02:00:00,9.35,882.0,18.88,115.3,SE
531,-42.75,-14.25,2017-01-23 03:00:00,8.86,882.0,18.05,115.1335,SE
532,-42.75,-14.25,2017-01-23 04:00:00,8.76,882.0,17.25,116.4335,SE
533,-42.75,-14.25,2017-01-23 05:00:00,8.24,882.33,16.83,115.7835,SE
534,-42.75,-14.25,2017-01-23 06:00:00,8.2,883.0,16.55,119.45,SE
535,-42.75,-14.25,2017-01-23 07:00:00,6.8,884.0,17.15,116.383,SE
536,-42.75,-14.25,2017-01-23 08:00:00,7.04,884.17,18.33,110.0335,E
537,-42.75,-14.25,2017-01-23 09:00:00,7.16,884.83,19.88,105.8165,E
538,-42.75,-14.25,2017-01-23 10:00:00,7.31,885.0,21.6,107.9665,E
539,-42.75,-14.25,2017-01-23 11:00:00,5.99,884.83,23.68,106.25,E
540,-42.75,-14.25,2017-01-23 12:00:00,5.9,884.0,24.3,112.85,SE
541,-42.75,-14.25,2017-01-23 13:00:00,5.84,884.0,24.92,124.85,SE
542,-42.75,-14.25,2017-01-23 14:00:00,5.89,883.0,25.75,119.8835,SE
543,-42.75,-14.25,2017-01-23 15:00:00,5.61,882.67,26.67,122.9665,SE
544,-42.75,-14.25,2017-01-23 16:00:00,6.98,882.0,27.05,123.117,SE
545,-42.75,-14.25,2017-01-23 17:00:00,7.22,882.0,26.98,120.8,SE
546,-42.75,-14.25,2017-01-23 18:00:00,7.44,882.0,26.33,115.8665,SE
547,-42.75,-14.25,2017-01-23 19:00:00,7.6,882.67,25.75,126.2665,SE
548,-42.75,-14.25,2017-01-23 20:00:00,8.43,883.0,25.53,119.7335,SE
549,-42.75,-14.25,2017-01-23 21:00:00,8.44,883.33,25.23,115.817,SE
550,-42.75,-14.25,2017-01-23 22:00:00,10.12,884.0,24.27,111.2665,E
551,-42.75,-14.25,2017-01-23 23:00:00,10.53,884.0,23.42,111.0,E
552,-42.75,-14.25,2017-01-24 00:00:00,10.63,883.33,21.52,98.8165,E
553,-42.75,-14.25,2017-01-24 01:00:00,9.77,883.17,20.32,111.3835,E
554,-42.75,-14.25,2017-01-24 02:00:00,9.11,883.0,19.05,116.6665,SE
555,-42.75,-14.25,2017-01-24 03:00:00,9.42,883.0,18.12,119.933,SE
556,-42.75,-14.25,2017-01-24 04:00:00,8.91,883.0,17.45,121.0835,SE
557,-42.75,-14.25,2017-01-24 05:00:00,8.89,883.0,17.08,118.6665,SE
558,-42.75,-14.25,2017-01-24 06:00:00,9.09,884.0,17.13,116.5335,SE
559,-42.75,-14.25,2017-01-24 07:00:00,8.9,884.33,17.82,114.3335,SE
560,-42.75,-14.25,2017-01-24 08:00:00,9.75,885.0,18.93,105.2,E
561,-42.75,-14.25,2017-01-24 09:00:00,8.79,885.33,19.97,103.4,E
562,-42.75,-14.25,2017-01-24 10:00:00,8.81,886.0,21.3,107.6665,E
563,-42.75,-14.25,2017-01-24 11:00:00,7.9,886.0,22.8,114.6835,SE
564,-42.75,-14.25,2017-01-24 12:00:00,7.07,885.17,24.05,113.483,SE
565,-42.75,-14.25,2017-01-24 13:00:00,5.91,884.67,25.27,122.75,SE
566,-42.75,-14.25,2017-01-24 14:00:00,5.84,883.83,25.93,111.15,E
567,-42.75,-14.25,2017-01-24 15:00:00,5.38,883.0,26.58,102.8665,E
568,-42.75,-14.25,2017-01-24 16:00:00,5.38,883.0,26.77,106.5165,E
569,-42.75,-14.25,2017-01-24 17:00:00,5.73,883.0,26.77,114.0,SE
570,-42.75,-14.25,2017-01-24 18:00:00,5.44,883.17,26.27,96.5835,E
571,-42.75,-14.25,2017-01-24 19:00:00,6.29,884.0,25.98,97.5,E
572,-42.75,-14.25,2017-01-24 20:00:00,8.1,884.0,25.17,94.2,E
573,-42.75,-14.25,2017-01-24 21:00:00,6.24,885.0,24.68,79.6,E
574,-42.75,-14.25,2017-01-24 22:00:00,6.14,885.0,24.25,93.6,E
575,-42.75,-14.25,2017-01-24 23:00:00,9.18,884.5,22.27,97.8835,E
576,-42.75,-14.25,2017-01-25 00:00:00,9.1,884.0,20.72,100.8665,E
577,-42.75,-14.25,2017-01-25 01:00:00,7.98,883.0,19.68,110.2,E
578,-42.75,-14.25,2017-01-25 02:00:00,7.85,883.0,18.62,114.55,SE
579,-42.75,-14.25,2017-01-25 03:00:00,8.43,883.0,17.78,116.533,SE
580,-42.75,-14.25,2017-01-25 04:00:00,8.91,883.0,17.17,118.35,SE
581,-42.75,-14.25,2017-01-25 05:00:00,9.68,883.67,16.78,119.4835,SE
582,-42.75,-14.25,2017-01-25 06:00:00,9.58,884.33,16.68,117.7,SE
583,-42.75,-14.25,2017-01-25 07:00:00,8.97,885.0,16.93,114.8335,SE
584,-42.75,-14.25,2017-01-25 08:00:00,8.63,885.83,17.88,113.5,SE
585,-42.75,-14.25,2017-01-25 09:00:00,8.34,886.0,19.82,111.567,E
586,-42.75,-14.25,2017-01-25 10:00:00,7.65,886.0,21.35,106.3335,E
587,-42.75,-14.25,2017-01-25 11:00:00,7.49,886.0,23.18,105.9335,E
588,-42.75,-14.25,2017-01-25 12:00:00,6.02,886.0,24.32,115.717,SE
589,-42.75,-14.25,2017-01-25 13:00:00,5.48,885.17,25.9,124.5835,SE
590,-42.75,-14.25,2017-01-25 14:00:00,5.45,884.67,26.65,134.10000000000002,SE
591,-42.75,-14.25,2017-01-25 15:00:00,5.18,883.83,27.27,138.433,SE
592,-42.75,-14.25,2017-01-25 16:00:00,4.88,883.0,27.55,128.2665,SE
593,-42.75,-14.25,2017-01-25 17:00:00,5.76,883.0,27.17,118.4,SE
594,-42.75,-14.25,2017-01-25 18:00:00,6.75,882.5,26.47,109.4665,E
595,-42.75,-14.25,2017-01-25 19:00:00,7.74,882.83,26.22,99.8165,E
596,-42.75,-14.25,2017-01-25 20:00:00,7.48,883.0,25.9,93.8,E
597,-42.75,-14.25,2017-01-25 21:00:00,8.96,883.83,24.9,94.333,E
598,-42.75,-14.25,2017-01-25 22:00:00,8.84,884.0,22.78,90.9665,E
599,-42.75,-14.25,2017-01-25 23:00:00,9.7,884.0,21.7,93.867,E
600,-42.75,-14.25,2017-01-26 00:00:00,9.74,884.0,20.45,111.3,E
601,-42.75,-14.25,2017-01-26 01:00:00,9.53,883.17,19.07,118.2835,SE
602,-42.75,-14.25,2017-01-26 02:00:00,9.18,883.0,18.25,117.983,SE
603,-42.75,-14.25,2017-01-26 03:00:00,9.36,883.0,17.48,116.783,SE
604,-42.75,-14.25,2017-01-26 04:00:00,9.33,883.0,16.82,116.8665,SE
605,-42.75,-14.25,2017-01-26 05:00:00,9.7,883.67,16.25,115.283,SE
606,-42.75,-14.25,2017-01-26 06:00:00,8.63,884.0,15.9,112.2,E
607,-42.75,-14.25,2017-01-26 07:00:00,8.23,884.67,16.63,110.6,E
608,-42.75,-14.25,2017-01-26 08:00:00,7.51,885.0,18.05,109.1335,E
609,-42.75,-14.25,2017-01-26 09:00:00,7.7,885.67,19.9,109.3835,E
610,-42.75,-14.25,2017-01-26 10:00:00,7.47,885.83,21.72,119.2165,SE
611,-42.75,-14.25,2017-01-26 11:00:00,6.68,885.0,23.38,121.2335,SE
612,-42.75,-14.25,2017-01-26 12:00:00,6.17,885.0,24.95,122.05,SE
613,-42.75,-14.25,2017-01-26 13:00:00,3.76,884.83,26.38,125.417,SE
614,-42.75,-14.25,2017-01-26 14:00:00,3.67,884.0,27.62,156.5335,SE
615,-42.75,-14.25,2017-01-26 15:00:00,3.13,883.17,28.1,157.5335,S
616,-42.75,-14.25,2017-01-26 16:00:00,2.78,883.0,28.8,148.5,SE
617,-42.75,-14.25,2017-01-26 17:00:00,3.26,883.0,28.42,97.1665,E
618,-42.75,-14.25,2017-01-26 18:00:00,4.24,883.0,27.6,105.7335,E
619,-42.75,-14.25,2017-01-26 19:00:00,4.31,883.5,27.22,96.6335,E
620,-42.75,-14.25,2017-01-26 20:00:00,5.87,884.0,26.5,78.517,E
621,-42.75,-14.25,2017-01-26 21:00:00,8.08,884.0,26.35,92.717,E
622,-42.75,-14.25,2017-01-26 22:00:00,9.21,884.5,25.12,109.65,E
623,-42.75,-14.25,2017-01-26 23:00:00,9.86,884.83,23.28,98.3,E
624,-42.75,-14.25,2017-01-27 00:00:00,10.4,884.33,21.68,105.1835,E
625,-42.75,-14.25,2017-01-27 01:00:00,11.09,884.0,20.08,105.8835,E
626,-42.75,-14.25,2017-01-27 02:00:00,10.6,884.0,18.92,112.5,SE
627,-42.75,-14.25,2017-01-27 03:00:00,9.38,884.0,18.32,113.2835,SE
628,-42.75,-14.25,2017-01-27 04:00:00,9.57,884.0,17.23,118.533,SE
629,-42.75,-14.25,2017-01-27 05:00:00,9.95,884.0,16.32,122.767,SE
